versions	packages	classes	attrs	meths	pmeths
4.12.0	org.junit.runner.notification	RunNotifier$7	3	2	0
4.12.0	org.junit.runner.notification	RunListener	2	8	8
4.12.0	org.junit.runner	Description	1	28	23
4.12.0	org.junit.runner	Computer	2	4	3
4.12.0	org.junit.validator	AnnotationsValidator$FieldValidator	3	5	0
4.12.0	org.junit.validator	TestClassValidator	1	1	1
4.12.0	org.junit.validator	ValidateWith	2	1	1
4.12.0	org.junit.validator	AnnotationsValidator$AnnotatableValidator	3	7	1
4.12.0	org.junit.validator	AnnotationsValidator$MethodValidator	3	5	0
4.12.0	org.junit.validator	AnnotationsValidator$ClassValidator	3	5	0
4.12.0	org.junit.validator	AnnotationValidatorFactory	1	3	2
4.12.0	org.junit.validator	AnnotationValidator	1	5	4
4.12.0	org.junit.validator	AnnotationsValidator$1	3	0	0
4.12.0	org.junit.validator	AnnotationsValidator	2	3	2
4.12.0	org.junit.validator	PublicClassValidator	1	3	2
4.12.0	org.junit	ComparisonFailure$1	3	0	0
4.12.0	org.junit	Ignore	2	1	1
4.12.0	org.junit	BeforeClass	2	0	0
4.12.0	org.junit	Before	2	0	0
4.12.0	org.junit	Test	3	2	2
4.12.0	org.junit	AfterClass	2	0	0
4.12.0	org.junit	FixMethodOrder	2	1	1
4.12.0	org.junit	ComparisonFailure$ComparisonCompactor	2	9	2
4.12.0	org.junit.internal	ExactComparisonCriteria	1	2	1
4.12.0	org.junit.internal.matchers	ThrowableMessageMatcher	2	7	3
4.12.0	org.junit.internal.matchers	TypeSafeMatcher	4	6	2
4.12.0	org.junit.internal.matchers	StacktracePrintingMatcher	2	9	4
4.12.0	org.junit.internal.matchers	ThrowableCauseMatcher	2	7	3
4.12.0	org.junit.internal	ArrayComparisonFailure	1	4	4
4.12.0	org.junit.internal	InexactComparisonCriteria	1	3	2
4.12.0	org.junit.internal	TextListener	1	12	6
4.12.0	org.junit.internal	MethodSorter	2	4	1
4.12.0	org.junit.internal	JUnitSystem	1	2	2
4.12.0	org.junit.internal.runners	JUnit38ClassRunner$OldTestClassAdaptingListener	2	9	4
4.12.0	org.junit.internal.runners	JUnit4ClassRunner$1	3	2	1
4.12.0	org.junit.internal.runners	MethodRoadie$2	3	2	1
4.12.0	org.junit.internal.runners	TestMethod	4	9	4
4.12.0	org.junit.internal.runners.rules	RuleMemberValidator	2	12	1
4.12.0	org.junit.internal.runners.rules	RuleMemberValidator$MethodMustBeARule	2	3	1
4.12.0	org.junit.internal.runners.rules	RuleMemberValidator$MemberMustBePublic	2	3	1
4.12.0	org.junit.internal.runners.rules	ValidationError	1	1	1
4.12.0	org.junit.internal.runners.rules	RuleMemberValidator$MemberMustBeStatic	2	3	1
4.12.0	org.junit.internal.runners.rules	RuleMemberValidator$Builder	2	8	0
4.12.0	org.junit.internal.runners.rules	RuleMemberValidator$MemberMustBeNonStaticOrAlsoClassRule	2	3	1
4.12.0	org.junit.internal.runners.rules	RuleMemberValidator$FieldMustBeARule	2	3	1
4.12.0	org.junit.internal.runners.rules	RuleMemberValidator$MethodMustBeATestRule	2	3	1
4.12.0	org.junit.internal.runners.rules	RuleMemberValidator$RuleValidator	2	1	1
4.12.0	org.junit.internal.runners.rules	RuleMemberValidator$1	3	0	0
4.12.0	org.junit.internal.runners.rules	RuleMemberValidator$DeclaringClassMustBePublic	2	4	1
4.12.0	org.junit.internal.runners.rules	RuleMemberValidator$FieldMustBeATestRule	2	3	1
4.12.0	org.junit.internal.runners	MethodRoadie$1	3	2	1
4.12.0	org.junit.internal.runners	TestClass	3	12	6
4.12.0	org.junit.internal.runners	ErrorReportingRunner	1	6	3
4.12.0	org.junit.internal.runners	JUnit4ClassRunner	4	18	5
4.12.0	org.junit.internal.runners	FailedBefore	3	1	0
4.12.0	org.junit.internal.runners.statements	FailOnTimeout$1	3	0	0
4.12.0	org.junit.internal.runners.statements	Fail	1	2	2
4.12.0	org.junit.internal.runners.statements	FailOnTimeout	2	13	3
4.12.0	org.junit.internal.runners.statements	RunAfters	1	2	2
4.12.0	org.junit.internal.runners.statements	RunBefores	1	2	2
4.12.0	org.junit.internal.runners.statements	ExpectException	1	2	2
4.12.0	org.junit.internal.runners.statements	InvokeMethod	1	2	2
4.12.0	org.junit.internal.runners.statements	FailOnTimeout$Builder	2	8	3
4.12.0	org.junit.internal.runners.statements	FailOnTimeout$CallableStatement	3	5	3
4.12.0	org.junit.internal.runners	JUnit4ClassRunner$2	4	3	2
4.12.0	org.junit.internal.runners	MethodValidator	3	7	6
4.12.0	org.junit.internal.runners	JUnit38ClassRunner	2	12	7
4.12.0	org.junit.internal.runners	SuiteMethod	1	2	2
4.12.0	org.junit.internal.runners	MethodRoadie	4	9	4
4.12.0	org.junit.internal.runners	InitializationError	3	4	4
4.12.0	org.junit.internal.runners	ClassRoadie	3	6	2
4.12.0	org.junit.internal.runners	JUnit38ClassRunner$1	3	0	0
4.12.0	org.junit.internal.runners	MethodRoadie$1$1	4	2	1
4.12.0	org.junit.internal.runners.model	ReflectiveCallable	1	3	2
4.12.0	org.junit.internal.runners.model	EachTestNotifier	1	7	6
4.12.0	org.junit.internal.runners.model	MultipleFailureException	3	1	1
4.12.0	org.junit.internal.requests	FilterRequest	1	2	2
4.12.0	org.junit.internal.requests	ClassRequest	1	3	3
4.12.0	org.junit.internal.requests	SortingRequest	1	2	2
4.12.0	org.junit.internal	AssumptionViolatedException	1	7	7
4.12.0	org.junit.internal	RealSystem	1	3	3
4.12.0	org.junit.internal	MethodSorter$2	4	3	2
4.12.0	org.junit.internal	ComparisonCriteria	1	5	2
4.12.0	org.junit.internal	Throwables	1	3	1
4.12.0	org.junit.internal	MethodSorter$1	4	3	2
4.12.0	org.junit.internal	Classes	1	2	2
4.12.0	org.junit.internal.builders	IgnoredClassRunner	1	3	3
4.12.0	org.junit.internal.builders	JUnit4Builder	1	2	2
4.12.0	org.junit.internal.builders	AnnotatedBuilder	1	4	3
4.12.0	org.junit.internal.builders	IgnoredBuilder	1	2	2
4.12.0	org.junit.internal.builders	JUnit3Builder	1	3	2
4.12.0	org.junit.internal.builders	AllDefaultPossibilitiesBuilder	1	7	2
4.12.0	org.junit.internal.builders	NullBuilder	1	2	2
4.12.0	org.junit.internal.builders	SuiteMethodBuilder	1	3	3
4.12.0	org.junit.experimental.results	ResultMatchers$1	4	4	3
4.12.0	org.junit.experimental.results	ResultMatchers$2	4	3	2
4.12.0	org.junit.experimental.results	FailureList	1	2	2
4.12.0	org.junit.experimental.results	ResultMatchers$3	4	3	2
4.12.0	org.junit.experimental.results	ResultMatchers	2	5	5
4.12.0	org.junit.experimental.results	PrintableResult	1	6	5
4.12.0	org.junit.experimental	ParallelComputer$1	3	3	2
4.12.0	org.junit.experimental.max	MaxHistory$RememberingListener	2	6	4
4.12.0	org.junit.experimental.max	MaxCore	2	13	7
4.12.0	org.junit.experimental.max	MaxHistory$1	3	0	0
4.12.0	org.junit.experimental.max	MaxHistory$TestComparator	3	5	2
4.12.0	org.junit.experimental.max	MaxCore$1	3	2	1
4.12.0	org.junit.experimental.max	MaxCore$1$1	3	1	0
4.12.0	org.junit.experimental.max	CouldNotReadCoreException	1	1	1
4.12.0	org.junit.experimental.max	MaxHistory	2	12	3
4.12.0	org.junit.experimental	ParallelComputer	2	6	4
4.12.0	org.junit.experimental.theories	ParameterSignature	1	17	10
4.12.0	org.junit.experimental.theories	Theories$TheoryAnchor$2	3	2	1
4.12.0	org.junit.experimental.theories	Theories$TheoryAnchor	2	13	2
4.12.0	org.junit.experimental.theories	Theory	2	1	1
4.12.0	org.junit.experimental.theories	PotentialAssignment$1	3	4	3
4.12.0	org.junit.experimental.theories	Theories$TheoryAnchor$1$1	3	2	1
4.12.0	org.junit.experimental.theories	FromDataPoints	2	1	1
4.12.0	org.junit.experimental.theories	DataPoints	2	2	2
4.12.0	org.junit.experimental.theories.suppliers	TestedOnSupplier	1	2	2
4.12.0	org.junit.experimental.theories.suppliers	TestedOn	2	1	1
4.12.0	org.junit.experimental.theories	Theories$TheoryAnchor$1	3	5	2
4.12.0	org.junit.experimental.theories	PotentialAssignment	2	4	4
4.12.0	org.junit.experimental.theories	ParametersSuppliedBy	2	1	1
4.12.0	org.junit.experimental.theories	Theories	2	9	2
4.12.0	org.junit.experimental.theories	DataPoint	2	2	2
4.12.0	org.junit.experimental.theories.internal	AllMembersSupplier$MethodParameterValue	2	4	2
4.12.0	org.junit.experimental.theories.internal	AllMembersSupplier	2	16	2
4.12.0	org.junit.experimental.theories.internal	EnumSupplier	1	2	2
4.12.0	org.junit.experimental.theories.internal	Assignments	2	15	10
4.12.0	org.junit.experimental.theories.internal	SpecificDataPointsSupplier	1	5	1
4.12.0	org.junit.experimental.theories.internal	BooleanSupplier	1	2	2
4.12.0	org.junit.experimental.theories.internal	AllMembersSupplier$1	3	0	0
4.12.0	org.junit.experimental.theories.internal	ParameterizedAssertionError	1	6	5
4.12.0	org.junit.experimental.theories	PotentialAssignment$CouldNotGenerateValueException	2	2	2
4.12.0	org.junit.experimental.theories	ParameterSupplier	1	2	2
4.12.0	org.junit.experimental.categories	ExcludeCategories$ExcludesAny	2	3	3
4.12.0	org.junit.experimental.categories	IncludeCategories	2	2	1
4.12.0	org.junit.experimental.categories	ExcludeCategories	2	2	1
4.12.0	org.junit.experimental.categories	Categories$CategoryFilter	2	19	10
4.12.0	org.junit.experimental.categories	Categories$ExcludeCategory	3	2	2
4.12.0	org.junit.experimental.categories	CategoryValidator	1	4	2
4.12.0	org.junit.experimental.categories	IncludeCategories$IncludesAny	2	3	3
4.12.0	org.junit.experimental.categories	Category	2	1	1
4.12.0	org.junit.experimental.categories	CategoryFilterFactory	2	4	1
4.12.0	org.junit.experimental.categories	Categories	2	12	1
4.12.0	org.junit.experimental.categories	Categories$IncludeCategory	3	2	2
4.12.0	org.junit.experimental.runners	Enclosed	1	2	1
4.12.0	org.junit	Rule	2	0	0
4.12.0	junit.framework	TestCase	1	51	47
4.12.0	junit.framework	TestResult	2	18	16
4.12.0	junit.framework	TestFailure	1	7	7
4.12.0	junit.framework	JUnit4TestAdapter	1	12	10
4.12.0	junit.framework	TestResult$1	3	2	1
4.12.0	junit.framework	TestSuite$1	3	2	0
4.12.0	junit.framework	AssertionFailedError	1	3	2
4.12.0	junit.framework	TestSuite	2	26	20
4.12.0	junit.framework	ComparisonCompactor	1	8	2
4.12.0	junit.framework	JUnit4TestAdapterCache	3	7	5
4.12.0	junit.framework	Assert	3	39	38
4.12.0	junit.framework	ComparisonFailure	1	4	4
4.12.0	junit.framework	JUnit4TestCaseFacade	1	5	4
4.12.0	junit.framework	TestListener	1	4	4
4.12.0	junit.framework	Protectable	1	1	1
4.12.0	junit.framework	JUnit4TestAdapterCache$1	3	4	3
4.12.0	junit.framework	Test	1	2	2
4.12.0	junit.runner	Version	1	3	2
4.12.0	junit.runner	TestRunListener	1	6	6
4.12.0	junit.runner	BaseTestRunner	1	31	19
4.12.0	junit.extensions	TestDecorator	1	6	6
4.12.0	junit.extensions	ActiveTestSuite$1	3	2	1
4.12.0	junit.extensions	TestSetup	2	4	2
4.12.0	junit.extensions	ActiveTestSuite	2	8	7
4.12.0	junit.extensions	TestSetup$1	3	2	1
4.12.0	junit.extensions	RepeatedTest	1	4	4
4.12.0	junit.textui	TestRunner	1	18	14
4.12.0	junit.textui	ResultPrinter	1	17	7
4.13.0	junit.textui	TestRunner	1	18	14
4.13.0	junit.textui	ResultPrinter	1	17	7
4.13.0	junit.framework	Protectable	1	1	1
4.13.0	junit.framework	AssertionFailedError	1	3	2
4.13.0	junit.framework	Test	1	2	2
4.13.0	junit.framework	Assert	3	39	38
4.13.0	junit.framework	TestResult	2	18	16
4.13.0	junit.framework	JUnit4TestAdapterCache	3	7	5
4.13.0	junit.framework	ComparisonFailure	1	4	4
4.13.0	junit.framework	TestListener	1	4	4
4.13.0	junit.framework	JUnit4TestCaseFacade	1	5	4
4.13.0	junit.framework	TestSuite	2	25	20
4.13.0	junit.framework	ComparisonCompactor	1	8	2
4.13.0	junit.framework	TestResult$1	3	2	1
4.13.0	junit.framework	TestSuite$1	3	2	0
4.13.0	junit.framework	TestCase	1	51	47
4.13.0	junit.framework	JUnit4TestAdapter	1	13	11
4.13.0	junit.framework	TestFailure	1	7	7
4.13.0	junit.framework	JUnit4TestAdapterCache$1	3	4	3
4.13.0	junit.runner	TestRunListener	1	6	6
4.13.0	junit.runner	BaseTestRunner	1	31	19
4.13.0	junit.runner	Version	1	3	2
4.13.0	junit.extensions	RepeatedTest	1	4	4
4.13.0	junit.extensions	ActiveTestSuite$1	3	2	1
4.13.0	junit.extensions	TestSetup$1	3	2	1
4.13.0	junit.extensions	TestDecorator	1	6	6
4.13.0	junit.extensions	TestSetup	2	4	2
4.13.0	junit.extensions	ActiveTestSuite	2	8	7
4.13.0	org.junit.experimental.theories	ParametersSuppliedBy	2	1	1
4.13.0	org.junit.experimental.theories	Theories$TheoryAnchor	2	13	2
4.13.0	org.junit.experimental.theories.suppliers	TestedOn	2	1	1
4.13.0	org.junit.experimental.theories.suppliers	TestedOnSupplier	1	2	2
4.13.0	org.junit.experimental.theories	PotentialAssignment$1	3	4	3
4.13.0	org.junit.experimental.theories	PotentialAssignment	2	4	4
4.13.0	org.junit.experimental.theories	ParameterSignature	1	17	10
4.13.0	org.junit.experimental.theories	Theories$TheoryAnchor$1$1	3	2	1
4.13.0	org.junit.experimental.theories	Theory	2	1	1
4.13.0	org.junit.experimental.theories.internal	Assignments	2	15	10
4.13.0	org.junit.experimental.theories.internal	SpecificDataPointsSupplier	1	5	1
4.13.0	org.junit.experimental.theories.internal	BooleanSupplier	1	2	2
4.13.0	org.junit.experimental.theories.internal	EnumSupplier	1	2	2
4.13.0	org.junit.experimental.theories.internal	ParameterizedAssertionError	1	6	5
4.13.0	org.junit.experimental.theories.internal	AllMembersSupplier$MethodParameterValue	2	4	2
4.13.0	org.junit.experimental.theories.internal	AllMembersSupplier	2	16	2
4.13.0	org.junit.experimental.theories.internal	AllMembersSupplier$1	3	0	0
4.13.0	org.junit.experimental.theories	PotentialAssignment$CouldNotGenerateValueException	2	2	2
4.13.0	org.junit.experimental.theories	FromDataPoints	2	1	1
4.13.0	org.junit.experimental.theories	ParameterSupplier	1	2	2
4.13.0	org.junit.experimental.theories	Theories$TheoryAnchor$2	3	2	1
4.13.0	org.junit.experimental.theories	DataPoint	2	2	2
4.13.0	org.junit.experimental.theories	Theories$TheoryAnchor$1	3	5	2
4.13.0	org.junit.experimental.theories	DataPoints	2	2	2
4.13.0	org.junit.experimental.theories	Theories	2	10	2
4.13.0	org.junit.experimental	ParallelComputer$1	3	3	2
4.13.0	org.junit.experimental.max	MaxCore	2	13	7
4.13.0	org.junit.experimental.max	MaxCore$1$1	3	1	0
4.13.0	org.junit.experimental.max	MaxHistory$RememberingListener	2	6	4
4.13.0	org.junit.experimental.max	MaxHistory$1	3	0	0
4.13.0	org.junit.experimental.max	MaxHistory	2	12	3
4.13.0	org.junit.experimental.max	MaxHistory$TestComparator	3	5	2
4.13.0	org.junit.experimental.max	CouldNotReadCoreException	1	1	1
4.13.0	org.junit.experimental.max	MaxCore$1	3	2	1
4.13.0	org.junit.experimental.results	ResultMatchers$4	4	4	3
4.13.0	org.junit.experimental.results	ResultMatchers$2	4	3	2
4.13.0	org.junit.experimental.results	FailureList	1	2	2
4.13.0	org.junit.experimental.results	ResultMatchers$1	4	4	3
4.13.0	org.junit.experimental.results	ResultMatchers	2	6	6
4.13.0	org.junit.experimental.results	ResultMatchers$3	4	4	3
4.13.0	org.junit.experimental.results	PrintableResult	1	7	6
4.13.0	org.junit.experimental.runners	Enclosed	1	2	1
4.13.0	org.junit.experimental	ParallelComputer	2	6	4
4.13.0	org.junit.experimental.categories	IncludeCategories	2	3	2
4.13.0	org.junit.experimental.categories	CategoryValidator	1	4	2
4.13.0	org.junit.experimental.categories	Categories	2	11	1
4.13.0	org.junit.experimental.categories	Categories$IncludeCategory	3	2	2
4.13.0	org.junit.experimental.categories	IncludeCategories$IncludesAny	2	3	3
4.13.0	org.junit.experimental.categories	CategoryFilterFactory	2	4	1
4.13.0	org.junit.experimental.categories	Category	2	1	1
4.13.0	org.junit.experimental.categories	ExcludeCategories$ExcludesAny	2	3	3
4.13.0	org.junit.experimental.categories	ExcludeCategories	2	3	2
4.13.0	org.junit.experimental.categories	Categories$CategoryFilter	2	20	11
4.13.0	org.junit.experimental.categories	Categories$ExcludeCategory	3	2	2
4.13.0	org.junit	Test$None	2	1	0
4.13.0	org.junit	TestCouldNotBeSkippedException	1	1	1
4.13.0	org.junit.validator	AnnotationsValidator$MethodValidator	3	5	0
4.13.0	org.junit.validator	AnnotationValidatorFactory	1	3	2
4.13.0	org.junit.validator	AnnotationsValidator$1	3	0	0
4.13.0	org.junit.validator	AnnotationValidator	1	5	4
4.13.0	org.junit.validator	PublicClassValidator	1	3	2
4.13.0	org.junit.validator	TestClassValidator	1	1	1
4.13.0	org.junit.validator	AnnotationsValidator$FieldValidator	3	5	0
4.13.0	org.junit.validator	AnnotationsValidator$ClassValidator	3	5	0
4.13.0	org.junit.validator	ValidateWith	2	1	1
4.13.0	org.junit.validator	AnnotationsValidator$AnnotatableValidator	3	7	1
4.13.0	org.junit.validator	AnnotationsValidator	2	3	2
4.13.0	org.junit	Test	3	2	2
4.13.0	org.junit	Assert	1	71	56
4.13.0	org.junit	ComparisonFailure$ComparisonCompactor	2	9	2
4.13.0	org.junit	Ignore	2	1	1
4.13.0	org.junit	ComparisonFailure	2	4	4
4.13.0	org.junit.runner	JUnitCommandLineParseResult$CommandLineParserError	2	1	1
4.13.0	org.junit.runner	Result$1	3	0	0
4.13.0	org.junit.runner	Description	1	29	24
4.13.0	org.junit.runner	Describable	1	1	1
4.13.0	org.junit.runner	OrderWith	3	1	1
4.13.0	org.junit.runner.manipulation	Alphanumeric$1	4	3	2
4.13.0	org.junit.runner.manipulation	Sortable	1	1	1
4.13.0	org.junit.runner.manipulation	InvalidOrderingException	1	3	3
4.13.0	org.junit.runner.manipulation	Ordering$1	3	3	0
4.13.0	org.junit.runner.manipulation	Orderable	1	1	1
4.13.0	org.junit.runner.manipulation	Sorter	3	7	4
4.13.0	org.junit.runner.manipulation	Orderer	1	3	2
4.13.0	org.junit.runner.manipulation	Alphanumeric	2	3	2
4.13.0	org.junit.runner.manipulation	Filter$1	3	5	4
4.13.0	org.junit.runner.manipulation	Filter$3	3	3	2
4.13.0	org.junit.runner.manipulation	Filter	2	7	6
4.13.0	org.junit.runner.manipulation	Ordering$Context	2	3	1
4.13.0	org.junit.runner.manipulation	Filterable	1	1	1
4.13.0	org.junit.runner.manipulation	NoTestsRemainException	1	1	1
4.13.0	org.junit.runner.manipulation	Ordering	2	8	5
4.13.0	org.junit.runner.manipulation	Sorter$1	4	3	2
4.13.0	org.junit.runner.manipulation	Filter$2	3	3	2
4.13.0	org.junit.runner.manipulation	Ordering$Factory	2	1	1
4.13.0	org.junit.runner	JUnitCore	1	14	12
4.13.0	org.junit.runner.notification	Failure	1	8	8
4.13.0	org.junit.runner.notification	RunNotifier$8	3	2	0
4.13.0	org.junit.runner.notification	SynchronizedRunListener	3	13	12
4.13.0	org.junit.runner.notification	RunNotifier$9	3	2	0
4.13.0	org.junit.runner.notification	StoppedByUserException	1	1	1
4.13.0	org.junit.runner.notification	RunListener$ThreadSafe	3	0	0
4.13.0	org.junit.runner.notification	RunNotifier$1	3	2	0
4.13.0	org.junit.runner.notification	RunNotifier$SafeNotifier	2	4	0
4.13.0	org.junit.runner.notification	RunNotifier$3	3	2	0
4.13.0	org.junit.runner.notification	RunNotifier$7	3	2	0
4.13.0	org.junit.runner.notification	RunNotifier$5	3	2	0
4.13.0	org.junit.runner.notification	RunNotifier$2	3	2	0
4.13.0	org.junit.runner.notification	RunListener	2	10	10
4.13.0	org.junit.runner.notification	RunNotifier	2	18	14
4.13.0	org.junit.runner.notification	RunNotifier$4	3	2	0
4.13.0	org.junit.runner.notification	RunNotifier$6	3	2	0
4.13.0	org.junit.runner	OrderWithValidator	1	2	2
4.13.0	org.junit.runner	Result	2	20	9
4.13.0	org.junit.runner	FilterFactory$FilterNotCreatedException	2	1	1
4.13.0	org.junit.runner	FilterFactories	2	6	3
4.13.0	org.junit.runner	Runner	1	4	4
4.13.0	org.junit.runner	Result$SerializedForm	2	10	3
4.13.0	org.junit.runner	FilterFactory	2	1	1
4.13.0	org.junit.runner	Computer$2	3	2	0
4.13.0	org.junit.runner	Request	2	13	13
4.13.0	org.junit.runner	JUnitCommandLineParseResult	2	11	4
4.13.0	org.junit.runner	FilterFactoryParams	1	3	3
4.13.0	org.junit.runner	Result$Listener	3	8	6
4.13.0	org.junit.runner	Computer	2	4	3
4.13.0	org.junit.runner	RunWith	2	1	1
4.13.0	org.junit.runner	Computer$1	3	2	1
4.13.0	org.junit.runner	Request$1	3	2	1
4.13.0	org.junit	After	2	0	0
4.13.0	org.junit.internal	MethodSorter	2	4	1
4.13.0	org.junit.internal	Throwables$State$3	3	2	1
4.13.0	org.junit.internal	TextListener	1	12	6
4.13.0	org.junit.internal	Throwables$State$1	3	2	1
4.13.0	org.junit.internal	InexactComparisonCriteria	1	3	2
4.13.0	org.junit.internal	JUnitSystem	1	2	2
4.13.0	org.junit.internal.builders	AnnotatedBuilder	1	4	3
4.13.0	org.junit.internal.builders	SuiteMethodBuilder	1	3	3
4.13.0	org.junit.internal.builders	NullBuilder	1	2	2
4.13.0	org.junit.internal.builders	AllDefaultPossibilitiesBuilder	1	8	3
4.13.0	org.junit.internal.builders	IgnoredBuilder	1	2	2
4.13.0	org.junit.internal.builders	JUnit4Builder	1	2	2
4.13.0	org.junit.internal.builders	JUnit3Builder	1	3	2
4.13.0	org.junit.internal.builders	IgnoredClassRunner	1	3	3
4.13.0	org.junit.internal	ComparisonCriteria	2	9	2
4.13.0	org.junit.internal	RealSystem	1	3	3
4.13.0	org.junit.internal	Classes	1	3	3
4.13.0	org.junit.internal	Throwables$State$2	3	2	1
4.13.0	org.junit.internal.management	ReflectiveRuntimeMXBean$Holder	2	3	0
4.13.0	org.junit.internal.management	ThreadMXBean	1	2	2
4.13.0	org.junit.internal.management	FakeRuntimeMXBean	1	2	1
4.13.0	org.junit.internal.management	ManagementFactory$RuntimeHolder	2	4	0
4.13.0	org.junit.internal.management	RuntimeMXBean	1	1	1
4.13.0	org.junit.internal.management	ManagementFactory	2	3	3
4.13.0	org.junit.internal.management	ReflectiveThreadMXBean	2	3	2
4.13.0	org.junit.internal.management	FakeThreadMXBean	1	3	2
4.13.0	org.junit.internal.management	ReflectiveThreadMXBean$Holder	2	2	0
4.13.0	org.junit.internal.management	ManagementFactory$ThreadHolder	2	4	0
4.13.0	org.junit.internal.management	ManagementFactory$FactoryHolder	2	3	0
4.13.0	org.junit.internal.management	ReflectiveRuntimeMXBean	2	2	1
4.13.0	org.junit.internal	Throwables$1	4	3	2
4.13.0	org.junit.internal	Checks	1	3	2
4.13.0	org.junit.internal	Throwables$State$4	3	2	1
4.13.0	org.junit.internal.requests	MemoizingRequest	1	3	1
4.13.0	org.junit.internal.requests	ClassRequest$1	3	0	0
4.13.0	org.junit.internal.requests	ClassRequest$CustomAllDefaultPossibilitiesBuilder	2	3	0
4.13.0	org.junit.internal.requests	OrderingRequest	1	2	1
4.13.0	org.junit.internal.requests	FilterRequest	1	2	2
4.13.0	org.junit.internal.requests	SortingRequest	1	2	2
4.13.0	org.junit.internal.requests	ClassRequest	2	5	2
4.13.0	org.junit.internal.requests	ClassRequest$CustomSuiteMethodBuilder	2	3	1
4.13.0	org.junit.internal	MethodSorter$1	4	3	2
4.13.0	org.junit.internal	Throwables$State	3	7	3
4.13.0	org.junit.internal	AssumptionViolatedException	1	7	7
4.13.0	org.junit.internal	ArrayComparisonFailure	1	5	5
4.13.0	org.junit.internal.runners	MethodRoadie$1$1	4	2	1
4.13.0	org.junit.internal.runners	MethodValidator	3	7	6
4.13.0	org.junit.internal.runners	MethodRoadie$2	3	2	1
4.13.0	org.junit.internal.runners	InitializationError	3	4	4
4.13.0	org.junit.internal.runners	MethodRoadie$1	3	2	1
4.13.0	org.junit.internal.runners	JUnit4ClassRunner	4	18	5
4.13.0	org.junit.internal.runners	ClassRoadie	3	6	2
4.13.0	org.junit.internal.runners.statements	FailOnTimeout$CallableStatement	3	5	3
4.13.0	org.junit.internal.runners.statements	RunAfters	1	3	2
4.13.0	org.junit.internal.runners.statements	FailOnTimeout	2	12	3
4.13.0	org.junit.internal.runners.statements	FailOnTimeout$1	3	0	0
4.13.0	org.junit.internal.runners.statements	InvokeMethod	1	2	2
4.13.0	org.junit.internal.runners.statements	ExpectException	1	2	2
4.13.0	org.junit.internal.runners.statements	FailOnTimeout$Builder	2	8	3
4.13.0	org.junit.internal.runners.statements	Fail	1	2	2
4.13.0	org.junit.internal.runners.statements	RunBefores	1	3	2
4.13.0	org.junit.internal.runners	TestClass	3	12	6
4.13.0	org.junit.internal.runners	JUnit38ClassRunner$1	3	0	0
4.13.0	org.junit.internal.runners	JUnit4ClassRunner$2	4	3	2
4.13.0	org.junit.internal.runners.model	EachTestNotifier	1	9	8
4.13.0	org.junit.internal.runners.model	ReflectiveCallable	1	3	2
4.13.0	org.junit.internal.runners.model	MultipleFailureException	3	1	1
4.13.0	org.junit.internal.runners.rules	RuleMemberValidator$MethodMustBeATestRule	2	3	1
4.13.0	org.junit.internal.runners.rules	RuleMemberValidator$FieldMustBeATestRule	2	3	1
4.13.0	org.junit.internal.runners.rules	RuleMemberValidator$FieldMustBeARule	2	3	1
4.13.0	org.junit.internal.runners.rules	RuleMemberValidator$MemberMustBePublic	2	3	1
4.13.0	org.junit.internal.runners.rules	RuleMemberValidator$1	3	0	0
4.13.0	org.junit.internal.runners.rules	RuleMemberValidator$RuleValidator	2	1	1
4.13.0	org.junit.internal.runners.rules	RuleMemberValidator$DeclaringClassMustBePublic	2	4	1
4.13.0	org.junit.internal.runners.rules	RuleMemberValidator$MemberMustBeStatic	2	3	1
4.13.0	org.junit.internal.runners.rules	RuleMemberValidator$MemberMustBeNonStaticOrAlsoClassRule	2	3	1
4.13.0	org.junit.internal.runners.rules	ValidationError	1	1	1
4.13.0	org.junit.internal.runners.rules	RuleMemberValidator$Builder	2	8	0
4.13.0	org.junit.internal.runners.rules	RuleMemberValidator	2	12	1
4.13.0	org.junit.internal.runners.rules	RuleMemberValidator$MethodMustBeARule	2	3	1
4.13.0	org.junit.internal.runners	SuiteMethod	1	2	2
4.13.0	org.junit.internal.runners	JUnit38ClassRunner	2	13	8
4.13.0	org.junit.internal.runners	JUnit38ClassRunner$OldTestClassAdaptingListener	2	9	4
4.13.0	org.junit.internal.runners	ErrorReportingRunner	1	8	4
4.13.0	org.junit.internal.runners	FailedBefore	3	1	0
4.13.0	org.junit.internal.runners	MethodRoadie	4	9	4
4.13.0	org.junit.internal.runners	JUnit4ClassRunner$1	3	2	1
4.13.0	org.junit.internal.runners	TestMethod	4	9	4
4.13.0	org.junit.internal.matchers	TypeSafeMatcher	4	6	2
4.13.0	org.junit.internal.matchers	StacktracePrintingMatcher	2	9	4
4.13.0	org.junit.internal.matchers	ThrowableCauseMatcher	2	7	3
4.13.0	org.junit.internal.matchers	ThrowableMessageMatcher	2	7	3
4.13.0	org.junit.internal	Throwables	2	18	3
4.13.0	org.junit.internal	MethodSorter$2	4	3	2
4.13.0	org.junit.internal	ComparisonCriteria$1	3	2	1
4.13.0	org.junit.internal	ExactComparisonCriteria	1	2	1
4.13.0	org.junit.function	ThrowingRunnable	1	1	1
4.13.0	org.junit	ClassRule	2	1	1
4.13.0	org.junit	ComparisonFailure$1	3	0	0
