versions	packages	classes	attrs	meths	pmeths
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$AlphaPreCompositeContext	2	4	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$AlphaPreCompositeContext_INT_PACK	2	3	0
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$ArithCompositeContext	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$ArithCompositeContext_INT_PACK	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$ArithCompositeContext_INT_PACK_LUT	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$AtopCompositeContext	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$AtopCompositeContext_INT_PACK	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$DarkenCompositeContext	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$DarkenCompositeContext_INT_PACK	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$InCompositeContext	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$InCompositeContext_INT_PACK	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$LightenCompositeContext	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$LightenCompositeContext_INT_PACK	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$MultiplyCompositeContext	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$MultiplyCompositeContext_INT_PACK	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$OutCompositeContext	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$OutCompositeContext_INT_PACK	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$OverCompositeContext	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$OverCompositeContext_INT_PACK	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$OverCompositeContext_INT_PACK_NA	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$OverCompositeContext_INT_PACK_UNPRE	2	3	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$OverCompositeContext_NA	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$ScreenCompositeContext	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$ScreenCompositeContext_INT_PACK	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$XorCompositeContext	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite$XorCompositeContext_INT_PACK	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image	SVGComposite	2	6	5
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.tiff	TIFFDecodeParam	1	9	9
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.tiff	TIFFDirectory	1	32	19
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.tiff	TIFFFaxDecoder	1	15	5
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.tiff	TIFFField	1	22	21
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.tiff	TIFFImage	1	14	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.tiff	TIFFImageDecoder	1	3	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.tiff	TIFFLZWDecoder	1	8	8
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.util	FileCacheSeekableStream	1	8	7
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.util	ForwardSeekableStream	1	12	12
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.util	ImageDecodeParam	1	0	0
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.util	ImageDecoder	1	8	8
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.util	ImageDecoderImpl	1	10	10
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.util	MemoryCacheSeekableStream	1	7	6
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.util	PropertyUtil	1	4	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.util	SeekableStream	1	35	34
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.renderable	PaintRable	1	1	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	AbstractRed	1	40	28
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	AbstractTiledRed	1	28	10
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	AffineRed	2	8	6
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	Any2LsRGBRed	1	6	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	Any2sRGBRed	1	7	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	BufferedImageCachableRed	1	10	10
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	CachableRed	1	3	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	FormatRed	1	9	9
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	LRUCache$LRUNode	2	3	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	LRUCache$LRUObj	2	3	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	LRUCache	2	8	7
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	PadRed$ZeroRecter	2	5	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	PadRed$ZeroRecter_INT_PACK	2	2	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	PadRed	2	6	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	RenderedImageCachableRed	1	26	26
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	TileBlock	1	12	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	TileCache	1	6	5
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	TileGenerator	1	1	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	TileGrid	2	4	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	TileLRUMember	2	8	8
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	TileMap$TileMapLRUMember$RasterSoftRef	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	TileMap$TileMapLRUMember	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	TileMap	2	5	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	TileStore	1	3	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	TranslateRed	1	10	10
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.i18n	LocaleGroup	1	4	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.i18n	Localizable	1	3	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.i18n	LocalizableSupport	1	21	15
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.util	CleanerThread$PhantomReferenceCleared	2	1	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.util	CleanerThread$ReferenceCleared	2	1	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.util	CleanerThread$SoftReferenceCleared	2	1	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.util	CleanerThread$WeakReferenceCleared	2	1	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.util	CleanerThread	2	5	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.util	DoublyLinkedList$Node	2	7	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.util	DoublyLinkedList	2	13	13
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.batik.util	HaltingThread	1	11	11
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.nanoxml	XMLElement	1	84	63
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.ext.nanoxml	XMLParseException	1	3	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	AliasFileSystemTreeModel$1	3	0	0
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	AliasFileSystemTreeModel$AliasDirectoryNode$1	2	3	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	AliasFileSystemTreeModel$AliasDirectoryNode	2	9	6
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	AliasFileSystemTreeModel$AliasNode$1	2	3	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	AliasFileSystemTreeModel$AliasNode	2	8	5
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	AliasFileSystemTreeModel$DirectoryNode$DirectoryValidator$1	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	AliasFileSystemTreeModel$DirectoryNode$DirectoryValidator	2	4	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	AliasFileSystemTreeModel$DirectoryNode	2	29	19
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	AliasFileSystemTreeModel$Node$1	2	3	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	AliasFileSystemTreeModel$Node	2	43	40
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	AliasFileSystemTreeModel$NodeNameComparator	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	AliasFileSystemTreeModel$NodeTypeComparator	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	AliasFileSystemTreeModel$RootNode	2	8	6
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	AliasFileSystemTreeModel	2	58	29
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	FileInfo	1	11	11
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	FileRenderer$1	2	4	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	FileRenderer	2	19	13
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	FileSystemViewFilter	1	22	22
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	FileTransferHandler	1	8	7
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	LinuxFileSystemView	1	12	12
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	OSXCollator	1	7	6
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	QuaquaFileSystemView	1	10	10
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	QuaquaFileView	1	6	6
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	SubtreeTreeModel	1	30	24
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.filechooser	WindowsFileSystemView	1	10	10
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.icon	ButtonFocusIcon	1	6	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.icon	ButtonStateIcon	1	6	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.icon	FrameButtonStateIcon	1	6	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.icon	MultiIcon	1	9	6
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.icon	OverlayIcon	1	5	5
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.icon	ShiftedIcon	1	5	5
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.icon	SliderThumbIcon	1	7	5
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	Quaqua13JaguarTabbedPaneUI$QuaquaMouseHandler	2	2	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	Quaqua13JaguarTabbedPaneUI$QuaquaPropertyChangeHandler	2	2	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	Quaqua13JaguarTabbedPaneUI$TabbedPaneLayout	2	7	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	Quaqua13JaguarTabbedPaneUI	2	176	10
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	Quaqua14JaguarLookAndFeel	2	10	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	Quaqua14JaguarTabbedPaneUI$TabSelectionHandler	2	2	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	Quaqua14JaguarTabbedPaneUI	2	7	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	Quaqua15JaguarLookAndFeel	2	10	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$1	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$ApproveSelectionAction	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$BrowserSelectionListener	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$DirectoryComboBoxAction	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$DirectoryComboBoxModel	2	7	5
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$DirectoryComboBoxRenderer	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$DoubleClickListener	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$FileChooserAncestorListener	2	5	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$FilterComboBoxModel	2	6	5
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$FilterComboBoxRenderer	2	2	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$IndentIcon	2	4	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$NewFolderAction	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$SaveTextDocumentListener$1	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$SaveTextDocumentListener	2	6	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI$SaveTextFocusListener	2	3	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarFileChooserUI	2	84	22
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar	QuaquaJaguarSeparatorUI	1	9	8
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.jaguar.filechooser	OSXJaguarFileSystemView	1	13	12
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	Quaqua14LeopardCrossPlatformLookAndFeel	2	8	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	Quaqua14LeopardLookAndFeel	2	11	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	Quaqua15LeopardCrossPlatformLookAndFeel	2	7	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	Quaqua15LeopardLookAndFeel	2	11	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	Quaqua16LeopardLookAndFeel	1	2	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$1	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$2	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$3	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$BrowserSelectionListener	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$DirectoryComboBoxAction	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$DirectoryComboBoxModel	2	7	5
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$DirectoryComboBoxRenderer	2	2	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$DoubleClickListener	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$FileChooserAncestorListener	2	5	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$FilterComboBoxModel	2	6	5
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$FilterComboBoxRenderer	2	2	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$IndentIcon	2	4	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$NewFolderAction	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$QuaquaApproveSelectionAction	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$SaveTextDocumentListener$1	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$SaveTextDocumentListener	2	6	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$SaveTextFocusListener	2	3	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$SidebarRenderer	2	4	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI$SidebarSelectionListener	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardFileChooserUI	2	94	18
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardMenuSelectionBorder	2	4	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard	QuaquaLeopardSideBarSelectionBorder	1	4	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard.filechooser	DarwinLeopardFileSystemView	1	7	6
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard.filechooser	LeopardFileRenderer$1	2	4	3
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard.filechooser	LeopardFileRenderer	2	19	13
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard.filechooser	OSXLeopardFileSystemView	1	13	12
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard.filechooser	QuaquaLeopardFileChooserPanel	1	5	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard.filechooser	SidebarTreeModel$1	2	3	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard.filechooser	SidebarTreeModel$AliasNode$1	2	3	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard.filechooser	SidebarTreeModel$AliasNode	2	15	12
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard.filechooser	SidebarTreeModel$FileNode$1	2	3	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard.filechooser	SidebarTreeModel$FileNode	2	16	13
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard.filechooser	SidebarTreeModel$Node	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard.filechooser	SidebarTreeModel$SidebarViewToModelNode	2	16	16
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard.filechooser	SidebarTreeModel$SystemItemInfo	2	2	0
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.leopard.filechooser	SidebarTreeModel	2	24	6
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.osx	OSXApplication	1	8	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.osx	OSXClipboardTransferable	1	10	5
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.osx	OSXFile	1	31	16
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.osx	OSXImageIO	1	14	5
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.osx	OSXSheetSupport	1	8	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherLookAndFeel	2	9	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$1	3	0	0
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$ContainerHandler	2	4	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$DownAction	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$FocusHandler	2	4	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$ItemHandler	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$LeftAction	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$NextAction	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$PageDownAction	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$PageUpAction	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$PreviousAction	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$QuaquaMouseHandler	2	2	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$QuaquaPropertyHandler	2	2	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$QuaquaTabSelectionHandler	2	2	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$QuaquaTabbedPaneLayout	2	15	7
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$RequestFocusAction	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$RequestFocusForVisibleAction	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$RightAction	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$SetSelectedIndexAction	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$TabsComboBox	2	4	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$TabsComboBoxModel	2	10	8
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI$UpAction	2	3	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherScrollTabbedPaneUI	2	218	8
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherTabbedPaneUI$PropertyChangeHandler	2	2	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua14PantherTabbedPaneUI	2	14	11
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	Quaqua15PantherLookAndFeel	2	9	4
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	QuaquaPantherFileChooserUI$1	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	QuaquaPantherFileChooserUI$2	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	QuaquaPantherFileChooserUI$3	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	QuaquaPantherFileChooserUI$BrowserSelectionListener	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	QuaquaPantherFileChooserUI$DirectoryComboBoxAction	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	QuaquaPantherFileChooserUI$DirectoryComboBoxModel	2	7	5
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	QuaquaPantherFileChooserUI$DirectoryComboBoxRenderer	2	2	2
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	QuaquaPantherFileChooserUI$DoubleClickListener	2	2	1
jhotdraw-7.3.1.jar	ch.randelshofer.quaqua.panther	QuaquaPantherFileChooserUI$FileChooserAncestorListener	2	5	3
