version	package	cbo	aff	eff	lcom	mf	cs
jedit-4.3.2	org.gjt.sp.jedit.browser	8	15	56	0.9473684210526315	0.6083916083916084	-1411
jedit-4.3.2	org.gjt.sp.jedit.bsh	4	25	8	0.929564058633162	0.9548387096774194	-3871
jedit-4.3.2	org.gjt.sp.jedit.bsh.classpath	1	2	9	0.7756410256410257	0.8235294117647058	-26
jedit-4.3.2	org.gjt.sp.jedit.bsh.collection	1	1	3	0.5	0.2857142857142857	1
jedit-4.3.2	org.gjt.sp.jedit.bsh.commands	1	0	3	NaN	0.0	0
jedit-4.3.2	org.gjt.sp.jedit.bsh.org.objectweb.asm	0	1	0	0.8111111111111111	0.8717948717948718	-17
jedit-4.3.2	org.gjt.sp.jedit.bsh.reflect	1	1	1	NaN	0.0	0
jedit-4.3.2	org.gjt.sp.jedit.buffer	6	65	20	0.9206349206349206	0.49586776859504134	-292
jedit-4.3.2	org.gjt.sp.jedit.bufferio	4	3	21	0.8571428571428571	0.17204301075268819	-16
jedit-4.3.2	org.gjt.sp.jedit.bufferset	3	14	12	0.782051282051282	0.53125	-30
jedit-4.3.2	org.gjt.sp.jedit.gui	15	106	72	0.9886172380193108	0.6337854500616523	-21852
jedit-4.3.2	org.gjt.sp.jedit.gui.statusbar	6	2	20	0.9435294117647058	0.7236180904522613	-1057
jedit-4.3.2	org.gjt.sp.jedit.help	6	2	20	0.9184873949579831	0.8185654008438819	-457
jedit-4.3.2	org.gjt.sp.jedit.indent	4	2	6	0.8809523809523809	0.7333333333333333	-147
jedit-4.3.2	org.gjt.sp.jedit.input	5	15	11	0.6666666666666666	0.17777777777777778	2
jedit-4.3.2	org.gjt.sp.jedit.io	6	75	30	0.9264367816091954	0.3657142857142857	-339
jedit-4.3.2	org.gjt.sp.jedit.menu	8	5	36	0.9408866995073891	0.4507042253521127	-342
jedit-4.3.2	org.gjt.sp.jedit.msg	4	41	11	0.9836601307189542	0.078125	-145
jedit-4.3.2	org.gjt.sp.jedit.options	10	6	57	0.9789518900343642	0.6332794830371568	-4404
jedit-4.3.2	org.gjt.sp.jedit.pluginmgr	8	5	29	0.9505030181086519	0.7522935779816514	-2131
jedit-4.3.2	org.gjt.sp.jedit.print	4	0	13	0.7	0.36363636363636365	-2
jedit-4.3.2	org.gjt.sp.jedit.proto.jeditresource	1	0	4	0.5	0.3333333333333333	1
jedit-4.3.2	org.gjt.sp.jedit.search	10	4	49	0.9505552617662613	0.6549912434325744	-1609
jedit-4.3.2	org.gjt.sp.jedit.syntax	2	38	8	0.8235294117647058	0.526829268292683	-59
jedit-4.3.2	org.gjt.sp.jedit.textarea	11	70	60	0.9460052677787533	0.6219974715549936	-1886
jedit-4.3.2	org.gjt.sp.jedit.visitors	2	8	3	0.6666666666666666	0.19047619047619047	1
jedit-4.3.2	org.gjt.sp.util	2	222	3	0.9476923076923077	0.16	-277
jedit-4.3.3	com.microstar.xml	0	0	0	0.75	0.0	0
jedit-4.3.3	org.gjt.sp.jedit	20	446	137	0.9710712752254186	0.4176675707090275	-8504
jedit-4.3.3	org.gjt.sp.jedit.browser	8	15	56	0.9473684210526315	0.6083916083916084	-1411
jedit-4.3.3	org.gjt.sp.jedit.bsh	4	25	8	0.929564058633162	0.9548387096774194	-3871
jedit-4.3.3	org.gjt.sp.jedit.bsh.classpath	1	2	9	0.7756410256410257	0.8235294117647058	-26
jedit-4.3.3	org.gjt.sp.jedit.bsh.collection	1	1	3	0.5	0.2857142857142857	1
jedit-4.3.3	org.gjt.sp.jedit.bsh.commands	1	0	3	NaN	0.0	0
jedit-4.3.3	org.gjt.sp.jedit.bsh.org.objectweb.asm	0	1	0	0.8111111111111111	0.8717948717948718	-17
jedit-4.3.3	org.gjt.sp.jedit.bsh.reflect	1	1	1	NaN	0.0	0
jedit-4.3.3	org.gjt.sp.jedit.buffer	6	65	20	0.9206349206349206	0.49586776859504134	-292
jedit-4.3.3	org.gjt.sp.jedit.bufferio	4	3	21	0.8571428571428571	0.17204301075268819	-16
jedit-4.3.3	org.gjt.sp.jedit.bufferset	3	14	12	0.782051282051282	0.53125	-30
jedit-4.3.3	org.gjt.sp.jedit.gui	15	106	72	0.9886172380193108	0.6337854500616523	-21852
jedit-4.3.3	org.gjt.sp.jedit.gui.statusbar	6	2	20	0.9435294117647058	0.7236180904522613	-1057
jedit-4.3.3	org.gjt.sp.jedit.help	6	2	20	0.9184873949579831	0.8185654008438819	-457
jedit-4.3.3	org.gjt.sp.jedit.indent	4	2	6	0.8809523809523809	0.7333333333333333	-147
jedit-4.3.3	org.gjt.sp.jedit.input	5	15	11	0.6666666666666666	0.17777777777777778	2
jedit-4.3.3	org.gjt.sp.jedit.io	6	75	30	0.9264367816091954	0.3657142857142857	-339
jedit-4.3.3	org.gjt.sp.jedit.menu	8	5	36	0.9408866995073891	0.4507042253521127	-342
jedit-4.3.3	org.gjt.sp.jedit.msg	4	41	11	0.9836601307189542	0.078125	-145
jedit-4.3.3	org.gjt.sp.jedit.options	10	6	57	0.9789518900343642	0.6332794830371568	-4404
jedit-4.3.3	org.gjt.sp.jedit.pluginmgr	8	5	29	0.9505030181086519	0.7522935779816514	-2131
jedit-4.3.3	org.gjt.sp.jedit.print	4	0	13	0.7	0.36363636363636365	-2
jedit-4.3.3	org.gjt.sp.jedit.proto.jeditresource	1	0	4	0.5	0.3333333333333333	1
jedit-4.3.3	org.gjt.sp.jedit.search	10	4	49	0.9505552617662613	0.6549912434325744	-1609
jedit-4.3.3	org.gjt.sp.jedit.syntax	2	38	8	0.8235294117647058	0.526829268292683	-59
jedit-4.3.3	org.gjt.sp.jedit.textarea	11	70	60	0.9460052677787533	0.6219974715549936	-1886
jedit-4.3.3	org.gjt.sp.jedit.visitors	2	8	3	0.6666666666666666	0.19047619047619047	1
jedit-4.3.3	org.gjt.sp.util	2	222	3	0.9476923076923077	0.16	-277
jedit-4.4.1	org.gjt.sp.jedit	21	464	143	0.9725204373091697	0.42081447963800905	-9315
jedit-4.4.1	org.gjt.sp.jedit.browser	8	15	60	0.9524061343204654	0.6060606060606061	-1643
jedit-4.4.1	org.gjt.sp.jedit.bsh	4	25	8	0.929564058633162	0.9548387096774194	-3871
jedit-4.4.1	org.gjt.sp.jedit.bsh.classpath	1	2	9	0.7756410256410257	0.8235294117647058	-26
jedit-4.4.1	org.gjt.sp.jedit.bsh.collection	1	1	3	0.5	0.2857142857142857	1
jedit-4.4.1	org.gjt.sp.jedit.bsh.commands	1	0	3	NaN	0.0	0
jedit-4.4.1	org.gjt.sp.jedit.bsh.org.objectweb.asm	0	1	0	0.8111111111111111	0.8717948717948718	-17
jedit-4.4.1	org.gjt.sp.jedit.bsh.reflect	1	1	1	NaN	0.0	0
jedit-4.4.1	org.gjt.sp.jedit.buffer	6	68	20	0.9206349206349206	0.4897959183673469	-292
jedit-4.4.1	org.gjt.sp.jedit.bufferio	4	3	22	0.8571428571428571	0.17582417582417584	-16
jedit-4.4.1	org.gjt.sp.jedit.bufferset	4	16	13	0.8095238095238095	0.5228758169934641	-49
jedit-4.4.1	org.gjt.sp.jedit.datatransfer	5	5	7	0.8888888888888888	0.42105263157894735	-20
jedit-4.4.1	org.gjt.sp.jedit.gui	16	105	83	0.9896839018808553	0.6439732142857143	-27156
jedit-4.4.1	org.gjt.sp.jedit.gui.statusbar	6	2	21	0.9435294117647058	0.7291139240506329	-1057
jedit-4.4.1	org.gjt.sp.jedit.help	6	2	20	0.9211711711711712	0.8267716535433071	-516
jedit-4.4.1	org.gjt.sp.jedit.indent	4	2	6	0.8809523809523809	0.7333333333333333	-147
jedit-4.4.1	org.gjt.sp.jedit.input	5	15	11	0.6666666666666666	0.17777777777777778	2
jedit-4.4.1	org.gjt.sp.jedit.io	6	69	30	0.9264367816091954	0.367816091954023	-339
jedit-4.4.1	org.gjt.sp.jedit.menu	8	5	35	0.9408866995073891	0.4444444444444444	-342
jedit-4.4.1	org.gjt.sp.jedit.msg	4	45	13	0.9836601307189542	0.07874015748031496	-145
jedit-4.4.1	org.gjt.sp.jedit.options	9	5	55	0.9795185400893031	0.6462480857580398	-4881
jedit-4.4.1	org.gjt.sp.jedit.pluginmgr	8	5	31	0.9494824016563147	0.7542503863987635	-2061
jedit-4.4.1	org.gjt.sp.jedit.print	4	0	13	0.7	0.36363636363636365	-2
jedit-4.4.1	org.gjt.sp.jedit.proto.jeditresource	1	0	4	0.5	0.3333333333333333	1
jedit-4.4.1	org.gjt.sp.jedit.search	10	4	50	0.9513568868407578	0.6518010291595198	-1667
jedit-4.4.1	org.gjt.sp.jedit.syntax	2	40	9	0.8235294117647058	0.5070422535211268	-59
jedit-4.4.1	org.gjt.sp.jedit.textarea	12	79	65	0.9472049689440993	0.6151990349819059	-2009
jedit-4.4.1	org.gjt.sp.jedit.visitors	2	16	3	0.6666666666666666	0.13793103448275862	1
jedit-4.4.1	org.gjt.sp.util	2	247	3	0.9519519519519519	0.23747680890538034	-572
jedit-4.4.2	org.gjt.sp.jedit	21	464	143	0.9724711907810499	0.42093373493975905	-9313
jedit-4.4.2	org.gjt.sp.jedit.browser	8	15	60	0.9524061343204654	0.6060606060606061	-1643
jedit-4.4.2	org.gjt.sp.jedit.bsh	4	25	8	0.929564058633162	0.9548387096774194	-3871
jedit-4.4.2	org.gjt.sp.jedit.bsh.classpath	1	2	9	0.7756410256410257	0.8235294117647058	-26
jedit-4.4.2	org.gjt.sp.jedit.bsh.collection	1	1	3	0.5	0.2857142857142857	1
jedit-4.4.2	org.gjt.sp.jedit.bsh.commands	1	0	3	NaN	0.0	0
jedit-4.4.2	org.gjt.sp.jedit.bsh.org.objectweb.asm	0	1	0	0.8111111111111111	0.8717948717948718	-17
jedit-4.4.2	org.gjt.sp.jedit.bsh.reflect	1	1	1	NaN	0.0	0
jedit-4.4.2	org.gjt.sp.jedit.buffer	6	68	20	0.9206349206349206	0.4897959183673469	-292
jedit-4.4.2	org.gjt.sp.jedit.bufferio	4	3	22	0.8571428571428571	0.17582417582417584	-16
jedit-4.4.2	org.gjt.sp.jedit.bufferset	5	16	15	0.8095238095238095	0.5161290322580645	-49
jedit-4.4.2	org.gjt.sp.jedit.datatransfer	5	5	7	0.8888888888888888	0.42105263157894735	-20
jedit-4.4.2	org.gjt.sp.jedit.gui	16	105	83	0.9896839018808553	0.6439732142857143	-27156
jedit-4.4.2	org.gjt.sp.jedit.gui.statusbar	7	2	22	0.9435294117647058	0.72544080604534	-1057
jedit-4.4.2	org.gjt.sp.jedit.help	6	2	20	0.9211711711711712	0.8267716535433071	-516
jedit-4.4.2	org.gjt.sp.jedit.indent	4	2	6	0.8809523809523809	0.7333333333333333	-147
jedit-4.4.2	org.gjt.sp.jedit.input	5	15	11	0.6666666666666666	0.17777777777777778	2
jedit-4.4.2	org.gjt.sp.jedit.io	6	70	30	0.9264367816091954	0.3657142857142857	-339
jedit-4.4.2	org.gjt.sp.jedit.menu	8	5	35	0.9408866995073891	0.4444444444444444	-342
jedit-4.4.2	org.gjt.sp.jedit.msg	4	45	13	0.9836601307189542	0.07874015748031496	-145
jedit-4.4.2	org.gjt.sp.jedit.options	9	5	55	0.9795185400893031	0.6462480857580398	-4881
jedit-4.4.2	org.gjt.sp.jedit.pluginmgr	8	5	31	0.9494824016563147	0.7542503863987635	-2061
jedit-4.4.2	org.gjt.sp.jedit.print	4	0	13	0.7	0.36363636363636365	-2
jedit-4.4.2	org.gjt.sp.jedit.proto.jeditresource	1	0	4	0.5	0.3333333333333333	1
jedit-4.4.2	org.gjt.sp.jedit.search	10	4	50	0.9513568868407578	0.6518010291595198	-1667
jedit-4.4.2	org.gjt.sp.jedit.syntax	2	41	9	0.8235294117647058	0.5046728971962616	-59
jedit-4.4.2	org.gjt.sp.jedit.textarea	12	79	65	0.9482897384305835	0.617046818727491	-2077
jedit-4.4.2	org.gjt.sp.jedit.visitors	2	16	3	0.6666666666666666	0.13793103448275862	1
jedit-4.4.2	org.gjt.sp.util	2	247	3	0.9519519519519519	0.23703703703703705	-572
jedit-4.5.0	org.gjt.sp.jedit	22	476	137	0.9723304365198282	0.4143605086013463	-9175
jedit-4.5.0	org.gjt.sp.jedit.browser	8	15	59	0.9513484928609202	0.5916398713826366	-1635
jedit-4.5.0	org.gjt.sp.jedit.bsh	4	25	8	0.929564058633162	0.9548387096774194	-3871
jedit-4.5.0	org.gjt.sp.jedit.bsh.classpath	1	2	9	0.7756410256410257	0.8235294117647058	-26
jedit-4.5.0	org.gjt.sp.jedit.bsh.collection	1	1	3	0.5	0.2857142857142857	1
jedit-4.5.0	org.gjt.sp.jedit.bsh.commands	1	0	3	NaN	0.0	0
jedit-4.5.0	org.gjt.sp.jedit.bsh.org.objectweb.asm	0	1	0	0.8111111111111111	0.8717948717948718	-17
jedit-4.5.0	org.gjt.sp.jedit.bsh.reflect	1	1	1	NaN	0.0	0
jedit-4.5.0	org.gjt.sp.jedit.buffer	6	71	22	0.9083333333333333	0.4661016949152542	-222
jedit-4.5.0	org.gjt.sp.jedit.bufferio	4	3	22	0.8571428571428571	0.17582417582417584	-16
jedit-4.5.0	org.gjt.sp.jedit.bufferset	5	16	15	0.8095238095238095	0.5161290322580645	-49
jedit-4.5.0	org.gjt.sp.jedit.datatransfer	5	5	7	0.8888888888888888	0.42105263157894735	-20
jedit-4.5.0	org.gjt.sp.jedit.gui	16	105	88	0.9897174059497217	0.6419479800774764	-27389
jedit-4.5.0	org.gjt.sp.jedit.gui.statusbar	8	2	32	0.9506957047791893	0.7133479212253829	-1407
jedit-4.5.0	org.gjt.sp.jedit.gui.tray	3	1	12	0.7888888888888889	0.6440677966101694	-19
jedit-4.5.0	org.gjt.sp.jedit.help	6	2	21	0.9211711711711712	0.8235294117647058	-516
jedit-4.5.0	org.gjt.sp.jedit.indent	4	2	6	0.8809523809523809	0.7333333333333333	-147
jedit-4.5.0	org.gjt.sp.jedit.input	5	14	11	0.6666666666666666	0.18181818181818182	2
jedit-4.5.0	org.gjt.sp.jedit.io	6	73	29	0.9273399014778325	0.329608938547486	-316
jedit-4.5.0	org.gjt.sp.jedit.menu	8	4	36	0.9408866995073891	0.4444444444444444	-342
jedit-4.5.0	org.gjt.sp.jedit.msg	4	47	13	0.9836601307189542	0.07633587786259542	-145
jedit-4.5.0	org.gjt.sp.jedit.options	9	5	55	0.9796156086196856	0.6431852986217458	-4879
jedit-4.5.0	org.gjt.sp.jedit.pluginmgr	8	5	31	0.9507042253521126	0.7578947368421053	-2190
jedit-4.5.0	org.gjt.sp.jedit.print	4	0	13	0.7	0.36363636363636365	-2
jedit-4.5.0	org.gjt.sp.jedit.proto.jeditresource	1	0	4	0.5	0.3333333333333333	1
jedit-4.5.0	org.gjt.sp.jedit.search	10	4	52	0.9513568868407578	0.6473594548551959	-1667
jedit-4.5.0	org.gjt.sp.jedit.syntax	2	40	9	0.8235294117647058	0.5118483412322274	-59
jedit-4.5.0	org.gjt.sp.jedit.textarea	12	79	67	0.9524561403508772	0.6244239631336406	-2418
jedit-4.5.0	org.gjt.sp.jedit.visitors	2	16	3	0.6666666666666666	0.13793103448275862	1
jedit-4.5.0	org.gjt.sp.util	2	257	3	0.9534412955465587	0.24338624338624337	-639
jedit-4.5.1	org.gjt.sp.jedit	22	476	137	0.9723304365198282	0.4143605086013463	-9175
jedit-4.5.1	org.gjt.sp.jedit.browser	8	15	59	0.9513484928609202	0.5916398713826366	-1635
jedit-4.5.1	org.gjt.sp.jedit.bsh	4	25	8	0.929564058633162	0.9548387096774194	-3871
jedit-4.5.1	org.gjt.sp.jedit.bsh.classpath	1	2	9	0.7756410256410257	0.8235294117647058	-26
jedit-4.5.1	org.gjt.sp.jedit.bsh.collection	1	1	3	0.5	0.2857142857142857	1
jedit-4.5.1	org.gjt.sp.jedit.bsh.commands	1	0	3	NaN	0.0	0
jedit-4.5.1	org.gjt.sp.jedit.bsh.org.objectweb.asm	0	1	0	0.8111111111111111	0.8717948717948718	-17
jedit-4.5.1	org.gjt.sp.jedit.bsh.reflect	1	1	1	NaN	0.0	0
jedit-4.5.1	org.gjt.sp.jedit.buffer	6	72	22	0.9083333333333333	0.4641350210970464	-222
jedit-4.5.1	org.gjt.sp.jedit.bufferio	4	3	22	0.8571428571428571	0.17582417582417584	-16
jedit-4.5.1	org.gjt.sp.jedit.bufferset	5	16	15	0.8095238095238095	0.5161290322580645	-49
jedit-4.5.1	org.gjt.sp.jedit.datatransfer	5	5	7	0.8888888888888888	0.42105263157894735	-20
jedit-4.5.1	org.gjt.sp.jedit.gui	16	105	88	0.9897174059497217	0.6419479800774764	-27389
jedit-4.5.1	org.gjt.sp.jedit.gui.statusbar	8	2	32	0.9506957047791893	0.7133479212253829	-1407
jedit-4.5.1	org.gjt.sp.jedit.gui.tray	3	1	12	0.7888888888888889	0.6440677966101694	-19
jedit-4.5.1	org.gjt.sp.jedit.help	6	2	21	0.9211711711711712	0.8235294117647058	-516
jedit-4.5.1	org.gjt.sp.jedit.indent	4	2	6	0.8809523809523809	0.7333333333333333	-147
jedit-4.5.1	org.gjt.sp.jedit.input	5	14	11	0.6666666666666666	0.18181818181818182	2
jedit-4.5.1	org.gjt.sp.jedit.io	6	73	29	0.9273399014778325	0.329608938547486	-316
jedit-4.5.1	org.gjt.sp.jedit.menu	8	4	36	0.9408866995073891	0.4444444444444444	-342
jedit-4.5.1	org.gjt.sp.jedit.msg	4	47	13	0.9836601307189542	0.07633587786259542	-145
jedit-4.5.1	org.gjt.sp.jedit.options	9	5	55	0.9796156086196856	0.6431852986217458	-4879
jedit-4.5.1	org.gjt.sp.jedit.pluginmgr	8	5	31	0.9507042253521126	0.7578947368421053	-2190
jedit-4.5.1	org.gjt.sp.jedit.print	4	0	13	0.7	0.36363636363636365	-2
jedit-4.5.1	org.gjt.sp.jedit.proto.jeditresource	1	0	4	0.5	0.3333333333333333	1
jedit-4.5.1	org.gjt.sp.jedit.search	10	4	52	0.9513568868407578	0.6473594548551959	-1667
jedit-4.5.1	org.gjt.sp.jedit.syntax	2	40	9	0.8235294117647058	0.5118483412322274	-59
jedit-4.5.1	org.gjt.sp.jedit.textarea	12	79	67	0.954045954045954	0.6279863481228669	-2565
jedit-4.5.1	org.gjt.sp.jedit.visitors	2	16	3	0.6666666666666666	0.13793103448275862	1
jedit-4.5.1	org.gjt.sp.util	2	257	3	0.9534412955465587	0.24338624338624337	-639
jedit-4.5.2	org.gjt.sp.jedit	22	476	137	0.9723304365198282	0.4143605086013463	-9175
jedit-4.5.2	org.gjt.sp.jedit.browser	8	15	59	0.9508196721311475	0.5952	-1631
jedit-4.5.2	org.gjt.sp.jedit.bsh	4	25	8	0.929564058633162	0.9548387096774194	-3871
jedit-4.5.2	org.gjt.sp.jedit.bsh.classpath	1	2	9	0.7756410256410257	0.8235294117647058	-26
jedit-4.5.2	org.gjt.sp.jedit.bsh.collection	1	1	3	0.5	0.2857142857142857	1
jedit-4.5.2	org.gjt.sp.jedit.bsh.commands	1	0	3	NaN	0.0	0
jedit-4.5.2	org.gjt.sp.jedit.bsh.org.objectweb.asm	0	1	0	0.8111111111111111	0.8717948717948718	-17
jedit-4.5.2	org.gjt.sp.jedit.bsh.reflect	1	1	1	NaN	0.0	0
jedit-4.5.2	org.gjt.sp.jedit.buffer	6	72	22	0.9083333333333333	0.4641350210970464	-222
jedit-4.5.2	org.gjt.sp.jedit.bufferio	4	3	22	0.8571428571428571	0.17582417582417584	-16
jedit-4.5.2	org.gjt.sp.jedit.bufferset	5	16	15	0.8095238095238095	0.5161290322580645	-49
jedit-4.5.2	org.gjt.sp.jedit.datatransfer	5	5	7	0.8888888888888888	0.42105263157894735	-20
jedit-4.5.2	org.gjt.sp.jedit.gui	16	106	88	0.9897682922541402	0.6420297848869277	-27625
jedit-4.5.2	org.gjt.sp.jedit.gui.statusbar	8	2	32	0.9506957047791893	0.7133479212253829	-1407
jedit-4.5.2	org.gjt.sp.jedit.gui.tray	3	1	12	0.7888888888888889	0.6440677966101694	-19
jedit-4.5.2	org.gjt.sp.jedit.help	6	2	21	0.9211711711711712	0.8235294117647058	-516
jedit-4.5.2	org.gjt.sp.jedit.indent	4	2	6	0.8809523809523809	0.7333333333333333	-147
jedit-4.5.2	org.gjt.sp.jedit.input	5	14	11	0.6666666666666666	0.18181818181818182	2
jedit-4.5.2	org.gjt.sp.jedit.io	6	73	30	0.9287356321839081	0.33695652173913043	-341
jedit-4.5.2	org.gjt.sp.jedit.menu	8	4	36	0.9408866995073891	0.4444444444444444	-342
jedit-4.5.2	org.gjt.sp.jedit.msg	4	47	13	0.9836601307189542	0.07633587786259542	-145
jedit-4.5.2	org.gjt.sp.jedit.options	9	5	55	0.9796156086196856	0.6431852986217458	-4879
jedit-4.5.2	org.gjt.sp.jedit.pluginmgr	8	5	31	0.9507042253521126	0.7578947368421053	-2190
jedit-4.5.2	org.gjt.sp.jedit.print	4	0	13	0.7	0.36363636363636365	-2
jedit-4.5.2	org.gjt.sp.jedit.proto.jeditresource	1	0	4	0.5	0.3333333333333333	1
jedit-4.5.2	org.gjt.sp.jedit.search	10	4	52	0.9513568868407578	0.6473594548551959	-1667
jedit-4.5.2	org.gjt.sp.jedit.syntax	2	40	9	0.8235294117647058	0.5118483412322274	-59
jedit-4.5.2	org.gjt.sp.jedit.textarea	12	79	67	0.954045954045954	0.6279863481228669	-2565
jedit-4.5.2	org.gjt.sp.jedit.visitors	2	16	3	0.6666666666666666	0.13793103448275862	1
jedit-4.5.2	org.gjt.sp.util	2	257	3	0.9534412955465587	0.24295774647887325	-639
jedit-5.0.0	org.gjt.sp.jedit	24	492	143	0.9752321981424149	0.4151351351351351	-10770
jedit-5.0.0	org.gjt.sp.jedit.browser	9	16	62	0.9497267759562842	0.5935483870967742	-1572
jedit-5.0.0	org.gjt.sp.jedit.bsh	4	26	8	0.929564058633162	0.9542230818826564	-3871
jedit-5.0.0	org.gjt.sp.jedit.bsh.classpath	1	2	9	0.7756410256410257	0.8235294117647058	-26
jedit-5.0.0	org.gjt.sp.jedit.bsh.collection	1	1	3	0.5	0.2857142857142857	1
jedit-5.0.0	org.gjt.sp.jedit.bsh.commands	1	0	3	NaN	0.0	0
jedit-5.0.0	org.gjt.sp.jedit.bsh.org.objectweb.asm	0	1	0	0.8111111111111111	0.8717948717948718	-17
jedit-5.0.0	org.gjt.sp.jedit.bsh.reflect	1	1	1	NaN	0.0	0
jedit-5.0.0	org.gjt.sp.jedit.buffer	6	73	22	0.9083333333333333	0.46218487394957986	-222
jedit-5.0.0	org.gjt.sp.jedit.bufferio	4	3	22	0.8571428571428571	0.17582417582417584	-16
jedit-5.0.0	org.gjt.sp.jedit.bufferset	5	16	15	0.8095238095238095	0.5161290322580645	-49
jedit-5.0.0	org.gjt.sp.jedit.datatransfer	5	6	7	0.8888888888888888	0.41025641025641024	-20
jedit-5.0.0	org.gjt.sp.jedit.gui	17	108	90	0.9898837488426323	0.6430517711171662	-28335
jedit-5.0.0	org.gjt.sp.jedit.gui.statusbar	9	2	34	0.9530054644808743	0.709278350515464	-1570
jedit-5.0.0	org.gjt.sp.jedit.gui.tray	3	1	12	0.7888888888888889	0.6440677966101694	-19
jedit-5.0.0	org.gjt.sp.jedit.help	6	2	20	0.919047619047619	0.8225806451612904	-484
jedit-5.0.0	org.gjt.sp.jedit.indent	4	2	6	0.8809523809523809	0.7333333333333333	-147
jedit-5.0.0	org.gjt.sp.jedit.input	5	14	11	0.6666666666666666	0.18181818181818182	2
jedit-5.0.0	org.gjt.sp.jedit.io	6	75	30	0.9314516129032258	0.3487179487179487	-394
jedit-5.0.0	org.gjt.sp.jedit.menu	9	4	39	0.9408866995073891	0.43243243243243246	-342
jedit-5.0.0	org.gjt.sp.jedit.msg	4	47	13	0.9836601307189542	0.07751937984496124	-145
jedit-5.0.0	org.gjt.sp.jedit.options	10	5	58	0.9801622288837948	0.6474820143884892	-5379
jedit-5.0.0	org.gjt.sp.jedit.pluginmgr	8	5	31	0.9507042253521126	0.7578947368421053	-2190
jedit-5.0.0	org.gjt.sp.jedit.print	4	0	13	0.7	0.35294117647058826	-2
jedit-5.0.0	org.gjt.sp.jedit.proto.jeditresource	1	0	4	0.5	0.3333333333333333	1
jedit-5.0.0	org.gjt.sp.jedit.search	10	4	52	0.9523809523809523	0.649746192893401	-1728
jedit-5.0.0	org.gjt.sp.jedit.syntax	2	40	9	0.8695652173913043	0.5546218487394958	-145
jedit-5.0.0	org.gjt.sp.jedit.textarea	12	81	67	0.9542124542124543	0.6264236902050114	-2567
jedit-5.0.0	org.gjt.sp.jedit.visitors	2	16	3	0.6666666666666666	0.13793103448275862	1
jedit-5.0.0	org.gjt.sp.util	2	259	3	0.9557692307692308	0.23875432525951557	-678
jedit-5.0.0	org.jedit.core	1	2	3	1.0	0.0	-1
jedit-5.0.0	org.jedit.keymap	2	11	4	0.6666666666666666	0.40816326530612246	1
jedit-5.0.0	org.jedit.migration	3	0	4	NaN	0.0	0
jedit-5.0.0	org.jedit.options	4	0	16	0.8194444444444444	0.4727272727272727	-18
jedit-5.1.0	org.gjt.sp.jedit	25	491	146	0.9749912861624259	0.4139920663541291	-10620
jedit-5.1.0	org.gjt.sp.jedit.browser	10	16	63	0.9508448540706606	0.5962732919254659	-1683
jedit-5.1.0	org.gjt.sp.jedit.bsh	4	26	8	0.929564058633162	0.9542230818826564	-3871
jedit-5.1.0	org.gjt.sp.jedit.bsh.classpath	1	2	9	0.7756410256410257	0.8235294117647058	-26
jedit-5.1.0	org.gjt.sp.jedit.bsh.collection	1	1	3	0.5	0.2857142857142857	1
jedit-5.1.0	org.gjt.sp.jedit.bsh.commands	1	0	3	NaN	0.0	0
jedit-5.1.0	org.gjt.sp.jedit.bsh.org.objectweb.asm	0	1	0	0.8111111111111111	0.8717948717948718	-17
jedit-5.1.0	org.gjt.sp.jedit.bsh.reflect	1	1	1	NaN	0.0	0
jedit-5.1.0	org.gjt.sp.jedit.buffer	6	73	24	0.905982905982906	0.4852941176470588	-253
jedit-5.1.0	org.gjt.sp.jedit.bufferio	4	7	20	0.875	0.20224719101123595	-22
jedit-5.1.0	org.gjt.sp.jedit.bufferset	5	16	15	0.8095238095238095	0.5161290322580645	-49
jedit-5.1.0	org.gjt.sp.jedit.datatransfer	5	6	7	0.8888888888888888	0.41025641025641024	-20
jedit-5.1.0	org.gjt.sp.jedit.gui	17	108	86	0.9896660230279625	0.6432943795214245	-27156
jedit-5.1.0	org.gjt.sp.jedit.gui.statusbar	9	2	35	0.9537281861448969	0.7099391480730223	-1627
jedit-5.1.0	org.gjt.sp.jedit.gui.tray	3	1	12	0.7888888888888889	0.6440677966101694	-19
jedit-5.1.0	org.gjt.sp.jedit.help	6	2	20	0.919047619047619	0.8225806451612904	-484
jedit-5.1.0	org.gjt.sp.jedit.indent	4	2	6	0.8809523809523809	0.7333333333333333	-147
jedit-5.1.0	org.gjt.sp.jedit.input	5	14	11	0.6666666666666666	0.18181818181818182	2
jedit-5.1.0	org.gjt.sp.jedit.io	6	70	30	0.9314516129032258	0.35142118863049093	-394
jedit-5.1.0	org.gjt.sp.jedit.menu	9	4	39	0.9408866995073891	0.43243243243243246	-342
jedit-5.1.0	org.gjt.sp.jedit.msg	4	46	13	0.9836601307189542	0.078125	-145
jedit-5.1.0	org.gjt.sp.jedit.options	10	5	58	0.9801622288837948	0.6484149855907781	-5379
jedit-5.1.0	org.gjt.sp.jedit.pluginmgr	8	5	31	0.9499217527386542	0.7551622418879056	-2182
jedit-5.1.0	org.gjt.sp.jedit.print	4	0	13	0.7	0.35294117647058826	-2
jedit-5.1.0	org.gjt.sp.jedit.proto.jeditresource	2	0	5	0.5	0.2857142857142857	1
jedit-5.1.0	org.gjt.sp.jedit.search	10	4	52	0.9516129032258065	0.6494845360824743	-1669
